Date,gamma
152024,94.9999
152025,95.64259
152026,95.22321
152027,96.05
152028,96.7442
152029,95.9646
152030,96.8268
152031,97.497
152032,96.9817
152033,97.4716
152034,95.3897
152035,96.1072
152036,96.8014
152037,98.34879
152038,97.6507
152039,97.51521
152040,99.4872
152041,100.1713
152042,101.089
152043,100.337
152044,101.537
152045,102.1002
152046,101.0939
152047,99.234
152048,100.3235
152049,100.7461
152050,100.8021
152051,100.9275
152052,100.3497
152053,102.2678
152054,102.1932
152055,101.0118
152056,103.0162
152057,101.1188
152058,100.6892
152059,101.256
152060,99.9621
152061,99.0607
152062,97.7663
152063,96.6646
152064,97.0853
152065,96.8756
152066,95.631
152067,95.7324
152068,96.32951
152069,96.0478
152070,97.0347
152071,97.6023
152072,96.3542
152073,97.4052
152074,96.5814
152075,95.3269
152076,95.8294
152077,94.144
152078,91.9212
152079,92.1989
152080,92.1989
152081,98.0831
152082,97.7025
152083,96.619
152084,96.262
152085,95.9602
152086,98.0418
152087,97.34361
152088,97.4979
152089,98.9732
152090,97.5971
152091,97.1772
152092,98.5413
152093,97.389
152094,93.34869
152095,94.61221
152096,97.20181
152097,96.1515
152098,96.263
152099,96.0569
152100,97.1537
152101,96.3346
152102,96.9719
152103,96.74409
152104,96.856
152105,97.3221
152106,97.0126
152107,97.5863
152108,96.8961
152109,98.7178
152110,98.6707
152111,98.8482
152112,98.3238
152113,101.0236
152114,100.7767
152115,101.0449
152116,99.7752
152117,99.54089
152118,101.112
152119,101.4907
152120,103.3164
152121,100.3386
152122,101.0079
152123,102.4959
152124,101.8747
152125,101.4168
152126,103.3481
152127,100.1154
152128,98.8896
152129,99.1042
152130,98.9224
152131,99.08089
152132,97.74799
152133,99.8144
152134,99.4533
152135,99.6004
152136,98.4361
152137,98.7488
152138,98.1074
152139,97.9997
152140,98.4525
152141,98.8581
152142,96.7958
152143,97.6541
152144,98.546
152145,98.9292
152146,98.3798
152147,96.9206
152148,96.4412
152149,95.831
152150,95.7695
152151,96.91389
152152,96.2384
152153,94.5139
152154,96.2545
152155,95.9197
152156,96.34769
152157,95.6263
152158,97.3036
152159,97.5019
152160,97.55949
152161,96.7951
152162,98.1456
152163,98.554
152164,97.8954
152165,96.7624
152166,96.4448
152167,95.8455
152168,95.9615
152169,96.2896
152170,96.9757
152171,96.1286
152172,95.7404
152173,94.3564
152174,94.2339
152175,94.431
152176,94.3805
152177,94.6289
152178,94.5008
152179,96.6213
152180,97.3298
152181,98.4352
152182,97.1214
152183,97.058
152184,98.2975
152185,98.4059
152186,97.5601
152187,96.6072
152188,96.6229
152189,96.4835
152190,96.1714
152191,97.1274
152192,97.6876
152193,99.6171
152194,98.6888
152195,98.074
152196,97.0214
152197,97.46021
152198,97.0883
152199,96.7753
152200,98.0423
152201,99.0657
152202,100.616
152203,102.2252
152204,100.9118
152205,101.6472
152206,100.7339
152207,99.9948
152208,98.5816
152209,97.882
152210,97.1255
152211,98.0115
152212,98.2424
152213,97.8216
152214,98.40881
152215,97.9648
152216,98.7925
152217,99.0166
152218,99.11269
152219,98.844
152220,99.5886
152221,99.5024
152222,99.8633
152223,96.8387
152224,96.8939
152225,97.2402
152226,97.7375
152227,95.4565
152228,95.8198
152229,97.6407
152230,96.5712
152231,97.18819
152232,96.2244
152233,97.9058
152234,96.8816
152235,93.9038
152236,94.1203
152237,95.09991
152238,95.9667
152239,96.3028
152240,95.5701
152241,96.6903
152242,95.66161
152243,94.4276
152244,96.336
152245,95.8638
152246,98.4929
152247,97.3335
152248,95.6279
152249,97.2463
152250,95.0231
152251,94.9668
152252,96.8876
152253,96.5076
152254,97.6314
152255,97.21671
152256,99.2547
152257,98.5721
152258,97.86179
152259,95.7243
152260,96.9459
152261,96.8578
152262,96.8986
152263,98.2114
152264,98.0288
152265,98.6573
152266,99.0719
152267,97.3677
152268,96.7099
152269,97.38741
152270,97.4274
152271,98.4781
152272,97.7326
152273,96.7286
152274,96.5857
152275,95.8429
152276,94.9333
152277,95.4155
152278,97.4166
152279,97.9209
152280,97.8051
152281,99.5807
152282,97.1852
152283,98.1212
152284,101.012
152285,100.7288
152286,100.0981
152287,97.9423
152288,95.5387
152289,97.0164
152290,96.3663
152291,98.8675
152292,98.3534
152293,97.7618
152294,96.5168
152295,94.8471
152296,93.324
152297,92.5256
152298,92.0456
152299,92.0289
152300,93.0468
152301,93.3102
152302,94.2421
152303,93.4871
152304,94.8871
152305,95.4039
152306,96.8233
152307,96.2304
152308,95.9209
152309,97.1798
152310,96.2699
152311,96.092
152312,95.5905
152313,94.2317
152314,95.3205
152315,96.43069
152316,97.9621
152317,96.7183
152318,99.401
152319,101.1605
152320,101.807
152321,99.5791
152322,100.7277
152323,100.1833
152324,99.1323
152325,100.541
152326,102.0855
152327,102.5851
152328,99.7423
152329,100.1724
152330,99.9303
152331,99.09299
152332,99.9778
152333,101.5953
152334,100.5
152335,100.6566
152336,100.6456
152337,99.7174
152338,97.3351
152339,96.8925
152340,95.7977
152341,96.0621
152342,96.6638
152343,96.2657
152344,94.0452
152345,95.4657
152346,95.9519
152347,96.7953
152348,96.1772
152349,96.8705
152350,97.3489
152351,97.6464
152352,97.1705
152353,96.2524
152354,97.1557
152355,97.33089
152356,97.1805
152357,96.9468
152358,97.1373
152359,97.1028
152360,96.1609
152361,95.7472
152362,96.1342
152363,96.244
152364,96.921
152365,98.1858
152366,96.5417
152367,96.0485
152368,96.1758
152369,97.228
152370,95.9364
152371,95.4944
152372,96.4657
152373,97.1078
152374,98.1093
152375,96.0756
152376,94.8892
152377,96.2716
152378,97.7501
152379,97.9833
152380,96.5697
152381,97.0395
152382,98.402
152383,98.2462
152384,97.6827
152385,96.5471
152386,96.3161
152387,95.5734
152388,94.5871
152389,95.6572
152390,95.4521
152391,96.2343
152392,94.2778
152393,93.43291
152394,94.2913
152395,91.1071
152396,92.8059
152397,92.9113
152398,91.9853
152399,91.3428
152400,92.4813
152401,94.0828
152402,93.3511
152403,94.1773
152404,93.4091
152405,93.7627
152406,94.2455
152407,94.5185
152408,95.9298
152409,95.6977
152410,95.40479
152411,93.9571
152412,94.8738
152413,96.4472
152414,97.7785
152415,99.8344
152416,99.1366
152417,97.6868
152418,96.6841
152419,96.7617
152420,98.58521
152421,98.5
152422,101.2388
152423,98.8318
152424,97.6257
152425,98.7401
152426,98.6949
152427,98.2288
152428,97.5215
152429,98.4462
152430,97.74419
152431,99.3887
152432,99.645
152433,99.67319
152434,100.3909
152435,103.2505
152436,103.9266
152437,103.1902
152438,102.5856
152439,103.7817
152440,102.1991
152441,101.741
152442,103.9198
152443,104.5099
152444,102.9323
152445,102.4117
152446,103.0153
152447,102.3863
152448,100.9616
152449,97.6553
152450,96.7992
152451,95.5232
152452,94.2565
152453,95.8198
152454,95.91911
152455,97.1691
152456,98.0444
152457,99.5083
152458,99.3192
152459,99.3707
152460,98.5626
152461,99.5929
152462,97.9115
152463,97.2343
152464,96.91541
152465,96.2115
152466,94.9931
152467,95.6684
152468,95.45409
152469,97.5414
152470,98.1447
152471,97.9605
152472,97.0877
152473,97.8437
152474,97.55
152475,98.1964
152476,97.4903
152477,96.9001
152478,97.7338
152479,96.4874
152480,96.48
152481,96.9363
152482,98.4796
152483,97.6419
152484,98.5986
152485,97.8371
152486,95.9469
152487,97.969
152488,97.6865
152489,98.5804
152490,98.8808
152491,98.8004
152492,99.29
152493,99.3604
152494,99.3769
152495,101.3924
152496,103.461
152497,102.6737
152498,101.9329
152499,102.2832
152500,103.2441
152501,102.4873
152502,102.7623
152503,101.8478
152504,102.4277
152505,101.2267
152506,101.7641
152507,100.5709
152508,99.8567
152509,99.4232
152510,99.6344
152511,97.4486
152512,99.8275
152513,99.837
152514,99.90839
152515,100.4069
152516,101.3132
152517,101.0559
152518,101.8604
152519,101.3399
152520,101.3558
152521,99.1171
152522,100.4388
152523,101.208
152524,102.6898
152525,101.2344
152526,101.1701
152527,101.0033
152528,100.3777
152529,101.2387
152530,99.8636
152531,98.6149
152532,98.9265
152533,98.8572
152534,96.2445
152535,96.3815
152536,96.24561
152537,95.5617
152538,94.5597
152539,96.0691
152540,97.1349
152541,96.7396
152542,96.625
152543,97.4909
152544,97.569
152545,97.3107
152546,97.5294
152547,96.9886
152548,96.5216
152549,97.6249
152550,96.2233
152551,96.5111
152552,96.4508
152553,94.9668
152554,93.8176
152555,93.006
152556,94.63451
152557,94.3959
152558,96.9035
152559,96.7267
152560,97.6572
152561,97.5965
152562,97.8117
152563,98.2176
152564,98.8636
152565,97.92181
152566,99.1636
152567,98.3685
152568,97.6886
152569,97.6853
152570,97.45551
152571,96.1134
152572,95.3852
152573,94.7403
152574,94.2314
152575,95.1921
152576,95.9103
152577,95.3948
152578,96.2868
152579,98.3044
152580,99.6113
152581,98.9361
152582,97.3302
152583,96.7807
152584,98.013
152585,97.8307
152586,99.54691
152587,98.1918
152588,99.266
152589,98.8847
152590,100.1903
152591,98.3927
152592,98.4012
152593,99.0882
152594,97.1368
152595,96.5857
152596,98.4284
152597,99.5646
152598,98.2979
152599,99.19469
152600,98.9423
152601,98.3657
152602,99.1791
152603,100.452
152604,100.1375
152605,100.4136
152606,98.3442
152607,97.2426
152608,97.8305
152609,98.319
152610,101.7658
152611,101.3459
152612,100.8365
152613,101.5194
152614,100.8519
152615,102.2742
152616,102.3573
152617,101.7315
152618,102.0543
152619,102.3115
152620,103.072
152621,101.831
152622,101.1899
152623,99.6644
152624,99.7987
152625,98.4849
152626,99.0391
152627,98.0486
152628,96.9709
152629,96.4944
152630,96.5013
152631,97.6847
152632,96.58479
152633,96.0195
152634,95.3587
152635,94.314
152636,96.969
152637,97.8507
152638,97.55309
152639,98.1352
152640,97.71
152641,96.5458
152642,96.5175
152643,97.8871
152644,98.7339
152645,98.3242
152646,98.4404
152647,97.374
152648,98.8821
152649,99.1517
152650,98.2927
152651,99.2799
152652,98.9366
152653,95.988
152654,96.0008
152655,96.41029
152656,96.4788
152657,95.9358
152658,95.9084
152659,96.4791
152660,95.9229
152661,98.0252
152662,97.8959
152663,100.2944
152664,99.9811
152665,100.1313
152666,99.1387
152667,100.4551
152668,99.6823
152669,99.8423
152670,101.5175
152671,101.6411
152672,100.9915
152673,99.32121
152674,99.2136
152675,98.1403
152676,99.23251
152677,99.1031
152678,98.32339
152679,102.2858
152680,102.0572
152681,100.9938
152682,99.1703
152683,100.02
152684,99.4651
152685,99.3291
152686,101.1859
152687,100.6719
152688,101.4124
152689,103.6298
152690,101.8136
152691,102.2105
152692,103.007
152693,103.9296
152694,101.6572
152695,99.5339
152696,97.8082
152697,97.9604
152698,98.2707
152699,95.6634
152700,95.6321
152701,94.1347
152702,94.9688
152703,94.2726
152704,95.2501
152705,93.99
152706,91.69241
152707,93.4098
152708,92.4731
152709,95.28011
152710,96.95229
152711,95.1162
152712,93.672
152713,93.8491
152714,91.6593
152715,91.6933
152716,93.3795
152717,95.0605
152718,95.63689
152719,96.4124
152720,96.5793
152721,96.9735
152722,96.95731
152723,95.3812
152724,95.0746
152725,97.0891
152726,98.457
152727,98.9642
152728,100.2754
152729,99.0996
152730,97.7455
152731,96.599
152732,97.613
152733,95.6873
152734,96.1468
152735,97.0493
152736,95.4252
152737,92.1653
152738,92.6412
152739,94.1028
152740,96.4407
152741,95.598
152742,96.7089
152743,96.1218
152744,95.0585
152745,95.4438
152746,95.9924
152747,96.8193
152748,96.92081
152749,95.8379
152750,95.8324
152751,96.9827
152752,96.1918
152753,95.8826
152754,97.24319
152755,97.0262
152756,96.8974
152757,94.2476
152758,93.1808
152759,94.689
152760,94.773
152761,95.9478
152762,96.4597
152763,96.39851
152764,98.1076
152765,98.0746
152766,98.9924
152767,99.0709
152768,98.0842
152769,97.114
152770,99.1856
152771,98.4579
152772,96.9287
152773,97.0628
152774,96.6216
152775,96.0491
152776,95.8875
152777,96.6111
152778,94.277
152779,92.7941
152780,91.81261
152781,91.3467
152782,92.3433
152783,91.0885
152784,91.9741
152785,93.668
152786,93.41631
152787,92.8633
152788,92.0925
152789,92.575
152790,93.0077
152791,92.74561
152792,92.9641
152793,94.6763
152794,94.1935
152795,93.1422
152796,94.5711
152797,94.01
152798,93.00349
152799,95.9861
152800,96.3775
152801,94.5037
152802,94.3684
152803,93.7558
152804,93.5004
152805,94.5463
152806,94.0889
152807,94.6607
152808,93.4479
152809,96.5718
152810,96.6509
152811,97.8371
152812,96.8402
152813,97.2283
152814,95.853
152815,95.4896
152816,97.2351
152817,96.107
152818,94.596
152819,95.5039
152820,97.1054
152821,96.6648
152822,97.8197
152823,97.4817
152824,98.56879
152825,98.1559
152826,95.7866
152827,96.9769
152828,97.92371
152829,97.2514
152830,94.7121
152831,96.0041
152832,93.6578
152833,94.0411
152834,92.5997
152835,92.7926
152836,94.0386
152837,93.4609
152838,94.29311
152839,95.4497
152840,96.4349
152841,96.1769
152842,95.1372
152843,95.28149
152844,96.3189
152845,94.4994
152846,95.1195
152847,96.60419
152848,95.3703
152849,94.0662
152850,91.3855
152851,92.4772
152852,92.4188
152853,94.7937
152854,94.0988
152855,94.96069
152856,94.5524
152857,95.7044
152858,96.0521
152859,93.7552
152860,93.6105
152861,93.1217
152862,94.9586
152863,96.41911
152864,97.9133
152865,99.32159
152866,98.4641
152867,98.5848
152868,97.4515
152869,98.09
152870,97.9054
152871,98.6926
152872,97.7577
152873,96.8498
152874,93.8793
152875,93.5624
152876,94.1191
152877,95.1517
152878,95.2571
152879,95.6685
152880,95.8522
152881,96.1796
152882,97.36649
152883,96.8566
152884,96.3475
152885,95.70329
152886,93.21069
152887,93.7226
152888,95.1536
152889,97.54549
152890,97.3848
152891,97.111
152892,98.5471
152893,99.1567
152894,99.9211
152895,100.5633
152896,99.3061
152897,97.6422
152898,98.7121
152899,98.739
152900,98.5359
152901,96.7073
152902,95.1944
152903,94.3023
152904,94.4087
152905,95.0703
152906,94.374
152907,94.4139
152908,94.8993
152909,94.60201
152910,95.75449
152911,95.5947
152912,95.7799
152913,94.8494
152914,94.8978
152915,96.1508
152916,95.2269
152917,92.4363
152918,94.8032
152919,94.775
152920,94.9794
152921,95.1041
152922,96.12891
152923,97.2589
152924,96.8112
152925,96.0718
152926,96.5011
152927,95.38509
152928,95.4206
152929,96.4854
152930,97.676
152931,97.02859
152932,97.0323
152933,96.3962
152934,98.0131
152935,97.8345
152936,98.58971
152937,97.2284
152938,96.4952
152939,97.2033
152940,98.0542
152941,96.0676
152942,95.50771
152943,94.893
152944,94.0658
152945,93.5497
152946,94.9881
152947,95.5483
152948,94.538
152949,94.3396
152950,95.0108
152951,95.2447
152952,94.6798
152953,94.2342
152954,93.7127
152955,92.927
152956,93.0704
152957,92.2475
152958,92.887
152959,93.48759
152960,94.6631
152961,93.8336
152962,93.9203
152963,92.3721
152964,95.1283
152965,94.3639
152966,96.4882
152967,96.24271
152968,95.2438
152969,93.5959
152970,92.9557
152971,93.6027
152972,94.6175
152973,94.20181
152974,94.4268
152975,93.0335
152976,96.6651
152977,96.8687
152978,96.1281
152979,96.4501
152980,95.4387
152981,94.72929
152982,93.2552
152983,92.5661
152984,91.5114
152985,92.0434
152986,90.8593
152987,92.9203
152988,92.3933
152989,93.1802
152990,94.26131
152991,94.2289
152992,92.9744
152993,93.9061
152994,95.6094
152995,96.40421
152996,93.6521
152997,94.29089
152998,95.2368
152999,96.2402
153000,94.79691
153001,93.3739
153002,93.0781
153003,94.8401
153004,96.3358
153005,95.5583
153006,95.6607
153007,94.1637
153008,95.0484
153009,93.838
153010,95.6333
153011,96.5741
153012,94.9394
153013,94.2666
153014,92.9221
153015,93.2048
153016,94.08041
153017,93.4287
153018,93.663
153019,94.2945
153020,94.4229
153021,94.8297
153022,95.2368
153023,96.468
153024,94.8735
153025,96.2171
153026,96.1913
153027,97.919
153028,98.7285
153029,99.0746
153030,99.3445
153031,99.60381
153032,98.9254
153033,100.3236
153034,99.0902
153035,98.6141
153036,100.6925
153037,100.051
153038,99.7197
153039,100.6211
153040,99.70589
153041,99.5309
153042,101.8005
153043,99.9128
153044,99.4119
153045,99.3639
153046,98.9905
153047,99.5125
153048,99.8986
153049,100.8975
153050,99.234
153051,98.9282
153052,99.4296
153053,97.29401
153054,98.45879
153055,96.0946
153056,96.7763
153057,97.296
153058,97.7766
153059,99.9705
153060,99.5321
153061,98.35381
153062,97.2656
153063,97.6915
153064,97.3807
153065,95.1345
153066,94.9609
153067,95.6553
153068,96.3277
153069,97.0962
153070,96.99931
153071,98.1595
153072,96.454
153073,95.7544
153074,96.5977
153075,95.6713
153076,98.0592
153077,97.9736
153078,97.4923
153079,97.1045
153080,96.6559
153081,96.7285
153082,96.0872
153083,95.0375
153084,96.6888
153085,98.3767
153086,96.8085
153087,96.6846
153088,96.8626
153089,97.71049
153090,98.8167
153091,100.161
153092,100.3513
153093,99.7678
153094,98.9216
153095,99.4323
153096,99.7834
153097,98.5011
153098,99.3687
153099,99.2615
153100,98.1195
153101,99.4279
153102,98.07
153103,99.8488
153104,100.6407
153105,99.1959
153106,98.3603
153107,96.34959
153108,97.52959
153109,98.98869
153110,98.5693
153111,99.0074
153112,97.8864
153113,98.55061
153114,98.5158
153115,98.2097
153116,96.5051
153117,96.1107
153118,96.3979
153119,95.8567
153120,95.2911
153121,95.6492
153122,96.4584
153123,95.8476
153124,95.4493
153125,95.3228
153126,94.41261
153127,92.726
153128,92.2662
153129,92.8933
153130,94.6732
153131,93.7925
153132,93.895
153133,94.2126
153134,95.1107
153135,95.9542
153136,95.5491
153137,94.4394
153138,94.2416
153139,95.4026
153140,96.2849
153141,96.9764
153142,97.6231
153143,97.3398
153144,95.89301
153145,96.2108
153146,97.8345
153147,97.98351
153148,97.6996
153149,97.0146
153150,96.4344
153151,97.5468
153152,97.2131
153153,98.6029
153154,99.9901
153155,101.9048
153156,102.0262
153157,102.1773
153158,104.2426
153159,104.5008
153160,103.8533
153161,102.0727
153162,101.9138
153163,101.9432
153164,101.9621
153165,99.8923
153166,100.1163
153167,99.1837
153168,99.9125
153169,99.96529
153170,98.9946
153171,98.82561
153172,98.8621
153173,96.8271
153174,97.6507
153175,98.4097
153176,97.5169
153177,97.2405
153178,97.6727
153179,97.6696
153180,98.3767
153181,100.0859
153182,102.7675
153183,102.3113
153184,102.469
153185,101.8165
153186,100.3821
153187,100.0566
153188,98.66
153189,99.4467
153190,98.72269
153191,98.6576
153192,95.1751
153193,95.1858
153194,95.0431
153195,97.2697
153196,97.2975
153197,97.8317
153198,99.2459
153199,98.7547
153200,98.6912
153201,99.4362
153202,98.094
153203,98.4968
153204,97.6359
153205,98.1294
153206,98.03
153207,97.5086
153208,97.442
153209,96.5699
153210,96.2575
153211,98.5932
153212,99.7694
153213,98.9678
153214,99.3074
153215,100.923
153216,101.7154
153217,102.6532
153218,102.2345
153219,101.3928
153220,102.5629
153221,98.636
153222,98.5246
153223,98.4108
153224,96.34921
153225,96.757
153226,97.1202
153227,96.9339
153228,95.958
153229,96.3313
153230,95.6065
153231,95.1453
153232,97.7295
153233,96.7713
153234,96.6843
153235,97.4358
153236,97.1973
153237,99.6538
153238,99.68
153239,99.5506
153240,97.7049
153241,96.4922
153242,96.2744
153243,98.2985
153244,96.1867
153245,96.3449
153246,96.3505
153247,95.7321
153248,96.8297
153249,94.875
153250,95.6104
153251,95.757
153252,97.7757
153253,97.57
153254,97.7881
153255,96.4892
153256,96.4206
153257,94.1887
153258,92.81741
153259,94.2541
153260,93.8438
153261,94.8233
153262,94.0989
153263,94.25301
153264,92.7604
153265,93.3765
153266,94.98679
153267,96.1209
153268,96.2694
153269,97.8947
153270,96.3506
153271,98.4231
153272,98.1459
153273,98.6369
153274,99.7034
153275,99.7864
153276,99.111
153277,100.8903
153278,99.42101
153279,97.6629
153280,98.4249
153281,97.91541
153282,98.619
153283,99.3025
153284,96.314
153285,96.4413
153286,97.82391
153287,95.8849
153288,97.0554
153289,96.67229
153290,96.9293
153291,96.5511
153292,99.77731
153293,100.773
153294,98.9295
153295,98.2489
153296,100.4599
153297,99.5845
153298,99.0216
153299,97.99599
153300,99.5818
153301,99.8794
153302,99.2187
153303,98.5457
153304,97.61031
153305,97.5104
153306,98.0463
153307,97.5168
153308,97.9163
153309,96.501
153310,97.725
153311,96.2903
153312,94.642
153313,94.75249
153314,94.34171
153315,96.6375
153316,96.2004
153317,97.01421
153318,97.4266
153319,97.6157
153320,97.9883
153321,97.6882
153322,97.9055
153323,96.8152
153324,97.826
153325,96.5135
153326,99.0161
153327,100.1356
153328,99.1435
153329,99.0948
153330,98.4018
153331,98.181
153332,96.743
153333,97.6618
153334,98.9307
153335,99.5309
153336,99.1813
153337,99.0189
153338,101.0197
153339,99.8059
153340,99.7255
153341,100.4985
153342,101.7904
153343,101.5834
153344,100.6086
153345,100.5507
153346,101.1559
153347,101.0406
153348,101.1782
153349,100.7762
153350,100.2632
153351,98.109
153352,99.72141
153353,101.1716
153354,100.4321
153355,99.0274
153356,99.6948
153357,101.0381
153358,102.467
153359,102.0521
153360,101.7272
153361,101.9241
153362,103.3915
153363,102.8709
153364,103.1267
153365,102.7168
153366,101.5754
153367,100.0419
153368,99.8225
153369,98.3644
153370,101.0309
153371,102.2667
153372,99.8418
153373,100.3318
153374,99.791
153375,97.4796
153376,98.769
153377,96.9626
153378,97.794
153379,98.6263
153380,97.9607
153381,96.3976
153382,96.3714
153383,97.2452
153384,97.38
153385,97.49689
153386,97.0
153387,96.5058
153388,98.3568
153389,97.4332
153390,99.0265
153391,99.94
153392,99.4119
153393,99.0219
153394,98.8567
153395,98.6996
153396,98.7739
153397,98.9958
153398,97.70821
153399,97.21931
153400,98.82751
153401,99.1379
153402,99.8239
153403,97.6604
153404,96.6974
153405,98.8187
153406,95.138
153407,95.4694
153408,95.65051
153409,94.4848
153410,97.2187
153411,96.6309
153412,96.3065
153413,94.5513
153414,95.5392
153415,96.01701
153416,97.3641
153417,96.2575
153418,97.4009
153419,97.5121
153420,96.9575
153421,96.6166
153422,95.1069
153423,95.9116
153424,95.4335
153425,96.3253
153426,96.2659
153427,96.40459
153428,96.4818
153429,98.5868
153430,98.7294
153431,98.28291
153432,98.0783
153433,97.2007
153434,96.2449
153435,95.15369
153436,94.8749
153437,94.5376
153438,95.7419
153439,95.96049
153440,96.72211
153441,98.126
153442,98.3104
153443,96.7446
153444,95.1555
153445,95.1805
153446,97.3151
153447,98.0919
153448,97.7531
153449,97.3983
153450,98.7997
153451,99.3552
153452,98.5332
153453,97.1367
153454,97.5369
153455,98.2576
153456,98.1817
153457,99.0097
153458,96.2196
153459,97.51141
153460,96.4183
153461,97.7885
153462,97.1919
153463,96.3343
153464,97.5453
153465,99.3709
153466,100.5352
153467,99.9806
153468,98.7032
153469,97.6808
153470,98.15511
153471,97.0173
153472,97.1103
153473,98.1273
153474,98.1841
153475,99.1686
153476,97.6717
153477,99.0751
153478,101.3548
153479,100.6139
153480,98.9235
153481,96.9407
153482,97.0452
153483,97.5778
153484,98.2091
153485,97.7557
153486,97.6557
153487,99.71381
153488,98.1575
153489,97.6515
153490,98.4727
153491,99.9382
153492,98.0309
153493,98.4649
153494,99.3014
153495,98.7453
153496,98.943
153497,98.2567
153498,98.6596
153499,99.0285
153500,98.0742
153501,97.9924
153502,98.7284
153503,98.5972
153504,97.92059
153505,98.4795
153506,97.9074
153507,97.8263
153508,97.845
153509,98.8621
153510,97.03461
153511,96.9887
153512,97.1648
153513,96.7792
153514,96.9478
153515,97.076
153516,96.7958
153517,97.6778
153518,97.6959
153519,98.3028
153520,98.3028
153521,96.70461
153522,97.0586
153523,95.9704
153524,94.9875
153525,93.9783
153526,94.9915
153527,95.522
153528,96.1068
153529,96.6818
153530,96.6399
153531,95.775
153532,96.9695
153533,97.65359
153534,97.0416
153535,96.3745
153536,96.358
153537,98.0976
153538,98.6453
153539,99.3606
153540,100.5916
153541,100.3101
153542,100.1517
153543,100.1661
153544,101.0238
153545,100.0522
153546,98.1226
153547,97.5603
153548,97.7128
153549,98.2918
153550,99.0429
153551,97.7801
153552,98.0956
153553,100.6762
153554,101.7945
153555,99.934
153556,100.9871
153557,102.0644
153558,102.5927
153559,103.085
153560,102.3781
153561,101.5041
153562,100.5863
153563,99.8323
153564,97.8285
153565,98.6345
153566,97.8689
153567,97.2681
153568,98.311
153569,96.6172
153570,97.79089
153571,95.80119
153572,96.3882
153573,95.8142
153574,95.5856
153575,96.7916
153576,96.7222
153577,97.6369
153578,96.8105
153579,98.0612
153580,99.3924
153581,98.9377
153582,98.1608
153583,99.214
153584,99.4078
153585,99.1729
153586,99.9837
153587,100.4684
153588,99.7938
153589,98.1161
153590,97.8007
153591,98.3908
153592,98.684
153593,98.7741
153594,98.4565
153595,96.2094
153596,96.8306
153597,97.9108
153598,98.935
153599,100.5234
153600,98.8471
153601,100.3075
153602,99.4168
153603,97.9538
153604,98.8946
153605,100.6876
153606,100.9408
153607,100.852
153608,99.7191
153609,98.8208
153610,97.4769
153611,97.6858
153612,97.7787
153613,96.7845
153614,96.432
153615,95.67561
153616,93.6136
153617,94.4599
153618,93.7974
153619,91.52779
153620,94.0146
153621,92.9976
153622,93.4305
153623,94.0675
153624,94.7009
153625,95.90929
153626,94.2346
153627,94.9583
153628,95.3052
153629,94.8037
153630,96.9098
153631,96.2429
153632,95.34721
153633,95.8782
153634,94.7798
153635,95.2994
153636,98.0959
153637,98.5722
153638,98.0033
153639,98.3893
153640,98.5966
153641,97.9272
153642,98.7791
153643,96.7477
153644,96.9959
153645,97.08549
153646,98.0727
153647,95.6935
153648,95.9439
153649,97.6872
153650,97.199
153651,96.8336
153652,98.98901
153653,97.3663
153654,98.1764
153655,96.6818
153656,96.7563
153657,97.5135
153658,96.7015
153659,97.5573
153660,96.2103
153661,95.6046
153662,95.2515
153663,94.997
153664,92.8156
153665,93.7325
153666,93.5449
153667,96.1853
153668,96.02911
153669,97.0005
153670,96.6241
153671,95.6132
153672,94.2894
153673,94.6749
153674,94.2268
153675,94.6329
153676,96.4448
153677,97.2747
153678,97.21519
153679,98.19939
153680,98.6632
153681,98.1135
153682,99.5159
153683,98.9383
153684,96.1222
153685,94.4758
153686,95.1184
153687,95.8218
153688,95.8261
153689,95.13931
153690,95.2274
153691,96.4073
153692,96.68
153693,98.1439
153694,99.094
153695,99.7402
153696,102.7657
153697,103.7399
153698,101.0189
153699,100.8735
153700,102.7509
153701,102.6669
153702,100.3241
153703,98.8508
153704,98.7599
153705,96.11819
153706,95.527
153707,95.4415
153708,96.6277
153709,98.0033
153710,97.85001
153711,97.564
153712,97.46471
153713,96.0835
153714,96.4879
153715,96.0009
153716,97.1826
153717,95.6796
153718,96.5266
153719,96.9965
153720,96.7052
153721,96.6881
153722,97.4521
153723,95.2768
153724,96.3281
153725,95.7114
153726,95.0986
153727,95.8649
153728,96.1623
153729,96.5697
153730,98.3106
153731,95.9531
153732,97.5461
153733,96.32
153734,96.1537
153735,97.967
153736,97.97871
153737,99.36259
153738,99.6183
153739,97.6564
153740,96.8872
153741,96.3823
153742,95.628
153743,97.0578
153744,98.8031
153745,100.054
153746,99.4901
153747,99.3729
153748,98.4048
153749,97.8867
153750,98.1112
153751,99.0927
153752,97.1797
153753,96.3557
153754,95.5518
153755,96.2207
153756,95.8684
153757,94.6512
153758,94.0371
153759,94.9288
153760,95.3304
153761,96.83849
153762,96.40611
153763,97.0653
153764,98.6908
153765,98.2662
153766,98.7863
153767,97.8898
153768,97.8194
153769,99.43919
153770,99.3965
153771,97.6492
153772,97.1718
153773,99.2673
153774,98.5543
153775,98.5413
153776,98.28619
153777,98.1712
153778,96.4566
153779,93.62901
153780,95.0674
153781,96.3961
153782,96.9986
153783,98.4398
153784,96.8437
153785,96.8121
153786,96.9506
153787,97.86559
153788,98.63869
153789,98.7851
153790,98.9379
153791,99.0028
